@relation PAKDD

@attribute id_shop numeric
@attribute sex numeric
@attribute marital numeric
@attribute age numeric
@attribute dependants numeric
@attribute education numeric
@attribute ignorephone numeric
@attribute area numeric
@attribute payday numeric
@attribute shoprank numeric
@attribute residence numeric
@attribute time numeric
@attribute mother numeric
@attribute father numeric
@attribute town numeric
@attribute state numeric
@attribute months numeric
@attribute prof numeric
@attribute sincome numeric
@attribute add numeric
@attribute card numeric
@attribute accounts numeric
@attribute mobile numeric
@attribute contact numeric

@attribute netincome numeric
@attribute booth numeric
@attribute add numeric
@attribute insurance numeric
@attribute class {0,1}


@data
5,1,0,54,0,0,0,50,8,0,0,24,0,0,0,0,36,713,0,0,1,0,1,1,440,0,0,1,0
25,0,4,38,0,0,0,31,25,0,0,240,0,0,1,0,84,113,0,0,1,0,1,1,2400,0,1,1,1
12,1,0,19,0,0,1,31,20,0,0,228,0,0,0,0,0,30,0,0,1,0,1,1,240,0,0,1,1
9,0,0,18,0,0,0,5,6,0,0,120,0,0,1,0,24,38,0,0,1,0,1,1,876,0,0,1,0
21,1,0,25,0,0,0,31,8,0,0,96,0,0,0,0,24,999,0,0,1,0,1,1,381,0,0,1,0
1,1,0,49,0,0,1,50,8,0,0,24,0,0,1,0,12,205,0,0,1,0,1,1,360,0,0,1,0
22,1,3,51,0,0,1,50,12,0,0,240,0,0,1,0,144,703,0,0,1,0,1,1,190,0,0,1,0
55,1,3,62,0,0,0,31,18,0,0,120,0,0,1,0,72,725,0,0,1,0,1,1,180,0,0,1,0
24,0,0,19,0,0,1,50,18,0,4,12,0,0,1,0,12,39,0,0,1,0,1,1,280,0,0,1,1
17,1,1,45,0,0,0,31,8,0,0,60,0,1,1,0,300,131,0,0,1,0,1,1,200,0,0,1,1
24,1,0,40,0,0,0,31,20,0,0,240,0,0,1,0,12,801,0,0,1,0,1,1,340,0,0,1,0
5,1,0,18,0,0,0,24,8,0,1,72,0,0,0,1,0,999,0,1,1,0,1,1,200,0,0,1,0
22,0,1,30,0,0,0,50,18,0,0,96,0,0,1,0,60,4,0,0,1,0,1,1,875,0,0,1,0
25,0,0,33,0,0,0,50,1,0,0,0,0,1,1,0,0,118,0,0,1,0,1,1,277,0,0,1,0
25,1,2,54,0,0,0,31,8,0,0,0,0,0,1,0,120,703,0,0,1,0,1,1,2515,0,0,1,0
22,1,1,37,0,0,1,50,20,0,0,204,0,0,1,0,96,165,0,0,1,0,1,1,340,0,0,1,1
5,0,0,35,0,0,1,50,12,0,0,72,0,0,0,0,0,79,0,0,1,0,1,1,360,0,0,1,0
15,1,0,20,0,0,0,31,25,0,0,240,0,0,1,0,0,999,0,0,1,0,1,1,0,0,0,1,0
19,1,0,37,0,0,1,31,25,0,0,120,0,0,1,0,24,703,0,0,1,0,1,1,208,0,0,1,1
21,0,4,30,0,0,0,50,18,0,0,60,0,0,0,0,0,26,0,1,1,0,1,1,460,0,0,1,0
16,1,0,22,0,0,0,31,23,0,0,96,0,0,1,0,12,999,0,0,1,0,1,1,300,0,0,1,0
5,1,3,71,0,0,1,50,25,0,0,48,0,0,1,0,0,703,0,0,1,0,1,1,580,0,0,1,0
22,0,1,26,0,0,0,31,18,0,0,120,0,0,1,0,36,39,0,0,1,0,1,1,454,0,1,1,1
9,0,0,50,0,0,1,50,8,0,0,480,0,0,1,0,12,509,0,0,1,0,1,1,1000,0,0,1,0
22,0,0,24,0,0,0,50,25,0,0,180,0,0,1,0,36,806,0,0,1,0,1,1,240,0,0,1,0
17,1,0,19,0,0,0,31,23,0,0,24,0,0,1,0,36,999,0,0,1,0,1,1,360,0,0,1,0
3,0,0,19,0,0,0,31,18,0,0,228,0,0,1,0,0,26,0,0,1,0,1,1,201,0,0,1,0
16,0,0,22,0,0,0,31,12,0,0,264,0,0,1,0,12,38,0,0,1,0,1,1,330,0,0,1,0
25,1,1,49,0,0,0,31,18,0,0,288,0,0,0,0,0,918,0,0,1,0,1,1,677,0,1,1,0
15,1,1,60,0,0,0,31,18,0,0,384,0,0,1,0,0,999,0,0,1,0,1,1,600,0,0,1,0
23,1,0,38,0,0,0,31,28,0,0,420,0,0,0,0,36,653,0,0,1,0,1,1,273,0,0,1,1
7,1,0,19,0,0,0,5,18,0,1,240,0,0,0,0,12,24,0,0,1,0,1,1,276,0,0,1,1
10,1,0,27,0,0,1,50,8,0,0,84,0,1,1,0,0,13,0,0,1,0,1,1,200,0,0,1,0
12,1,1,40,0,0,1,50,18,0,0,480,0,0,1,0,0,950,450,0,1,0,1,1,700,0,0,1,0
7,1,0,20,0,0,0,5,8,0,1,84,0,0,0,0,84,40,0,0,1,0,1,1,205,0,0,1,0
3,0,0,20,0,0,0,31,12,0,2,72,0,0,1,0,12,514,0,0,1,0,1,1,1794,0,0,1,1
23,0,0,27,0,0,1,50,20,0,0,324,0,0,1,0,12,202,0,0,1,0,1,1,400,0,0,1,0
24,1,1,39,0,0,0,31,12,0,0,12,0,0,1,0,72,999,0,0,1,0,1,1,500,0,0,1,0
23,0,4,27,0,0,0,31,20,0,0,12,0,1,0,0,12,999,0,0,1,0,1,1,1000,0,0,1,0
25,1,4,47,0,0,0,50,20,0,0,240,0,0,1,0,0,853,0,0,1,0,1,1,1200,0,1,1,0
21,0,1,27,0,0,0,31,1,0,0,240,0,0,0,0,60,117,0,0,1,0,1,1,600,0,1,1,0
12,1,0,25,0,0,0,31,20,0,1,120,0,0,1,0,0,26,0,0,1,0,1,1,220,0,0,1,0
25,1,0,25,0,0,0,50,18,0,1,252,0,1,0,0,0,26,0,0,1,0,1,1,220,0,0,1,1
22,1,0,29,0,0,0,31,20,0,0,348,0,0,0,0,12,38,0,0,1,0,1,1,1741,0,0,1,0
25,1,0,38,0,0,1,50,12,0,0,180,0,0,1,0,0,26,0,0,1,0,1,1,280,0,0,1,0
25,1,1,54,0,0,0,31,28,0,0,204,0,0,1,0,504,131,1200,0,1,0,1,1,600,0,0,1,0
16,1,1,37,0,0,0,31,18,0,0,84,0,0,1,0,12,30,0,0,1,0,1,1,700,0,0,1,0
24,1,0,18,0,0,0,31,18,0,0,216,0,0,1,0,12,712,0,0,1,0,1,1,180,0,0,1,1
19,1,1,21,0,0,0,31,25,0,0,24,0,0,1,0,12,999,0,0,1,0,1,1,800,0,0,1,0
24,0,0,34,0,0,1,31,8,0,0,360,0,0,1,0,72,30,0,0,1,0,1,1,222,0,0,1,0
12,1,0,70,0,0,1,31,25,0,0,408,0,0,1,0,0,13,0,0,1,0,1,1,180,0,0,1,0
15,0,1,62,0,0,0,31,12,0,0,132,0,0,1,0,192,515,0,0,1,0,1,1,3000,0,1,1,1
55,1,0,43,0,0,0,50,20,0,2,36,0,0,0,0,36,713,0,0,1,0,1,1,900,0,0,1,0
15,1,1,27,0,0,0,31,11,0,0,348,0,0,0,0,24,24,0,0,1,0,1,1,468,0,0,1,0
24,1,0,38,0,0,0,31,20,0,2,60,0,0,0,0,36,60,0,0,1,0,1,1,380,0,0,1,0
3,1,0,24,0,0,0,31,28,0,0,240,0,0,1,0,0,950,0,0,1,0,1,1,400,0,0,1,0
22,1,1,46,0,0,0,31,12,0,0,564,0,0,1,0,180,13,0,0,1,0,1,1,180,0,0,1,0
9,1,1,39,0,0,0,5,28,0,0,12,0,0,0,0,36,999,0,0,1,0,1,1,2400,0,1,1,0
22,0,0,36,0,0,0,31,20,0,0,120,0,0,0,0,36,24,0,0,1,0,1,1,707,0,2,1,0
23,1,0,36,0,0,0,31,12,0,2,12,0,0,0,0,12,853,0,0,1,0,1,1,527,0,1,1,0
7,0,1,25,0,0,0,5,12,0,0,36,0,0,0,0,12,655,0,0,1,0,1,1,546,0,1,1,0
25,1,0,22,0,0,1,31,8,0,2,0,0,0,1,0,12,950,0,0,1,0,1,1,1000,0,0,1,0
12,0,0,19,0,0,0,31,8,0,0,0,0,0,1,0,0,39,0,0,1,0,1,1,220,0,0,1,1
24,1,0,51,0,0,0,31,28,0,0,600,0,0,0,0,72,119,0,0,1,0,1,1,600,0,0,1,0
16,1,0,18,0,0,0,31,8,0,0,12,0,0,1,0,12,855,0,0,1,0,1,1,266,0,0,1,0
23,1,1,37,0,0,0,31,12,0,4,12,0,0,1,0,0,712,0,0,1,0,1,1,500,0,0,1,0
23,1,1,36,0,0,0,31,23,0,0,132,0,0,1,0,0,950,0,0,1,0,1,1,1200,0,0,1,0
25,1,1,46,0,0,0,31,28,0,0,240,0,0,0,0,288,38,0,0,1,0,1,1,1319,0,1,1,1
1,1,0,18,0,0,0,31,16,0,1,168,0,0,1,0,12,40,0,0,1,0,1,1,253,0,0,1,0
24,1,2,35,0,0,0,31,8,0,0,180,0,0,0,0,0,999,0,0,1,0,1,1,963,0,1,1,0
20,1,1,38,0,0,0,31,3,0,0,144,0,0,0,0,12,999,0,0,1,0,1,1,311,0,0,1,0
25,1,0,30,0,0,1,31,11,0,4,360,0,0,1,0,0,26,0,0,1,0,1,1,219,0,0,1,0
24,1,0,32,0,0,0,31,12,0,0,60,0,0,1,0,36,165,0,0,1,0,1,1,300,0,0,1,0
12,0,1,35,0,0,0,31,25,0,0,60,0,0,1,0,96,952,0,0,1,0,1,1,484,0,1,1,0
7,0,1,36,0,0,0,5,16,0,0,84,0,0,1,0,12,60,0,0,1,0,1,1,450,0,0,1,0
24,0,0,24,0,0,0,31,25,0,2,24,0,0,1,0,84,999,0,0,1,0,1,1,420,0,0,1,0
3,1,0,26,0,0,0,50,20,0,1,60,0,0,1,0,12,950,0,0,1,0,1,1,200,0,0,1,1
24,1,0,18,0,0,1,50,18,0,0,96,0,0,1,0,12,807,0,0,1,0,1,1,200,0,0,1,0
3,0,0,20,0,0,0,31,12,0,1,252,0,0,1,0,0,26,0,0,1,0,1,1,0,0,0,1,0
9,1,3,32,0,0,0,5,1,0,0,24,0,0,1,0,120,163,0,0,1,0,1,1,405,0,0,1,0
6,1,0,19,0,0,0,49,8,0,1,228,0,0,1,1,12,950,0,0,1,0,1,1,180,0,0,1,0
55,1,2,63,0,0,0,50,20,0,2,276,0,0,1,0,324,713,0,0,1,0,1,1,3472,0,0,1,0
20,0,1,44,0,0,0,31,12,0,0,12,0,0,0,0,12,218,0,0,1,0,1,1,350,0,0,1,0
22,1,4,33,0,0,0,31,12,0,0,144,0,0,0,0,60,165,0,0,1,0,1,1,600,0,0,1,0
24,1,0,19,0,0,1,31,1,0,1,228,0,0,0,0,12,654,0,0,1,0,1,1,350,0,0,1,0
10,1,0,25,0,0,0,31,18,0,1,12,0,0,0,0,12,654,0,0,1,0,1,1,300,0,0,1,0
19,1,0,20,0,0,0,31,11,0,0,228,0,0,0,0,24,654,0,0,1,0,1,1,401,0,0,1,1
3,1,3,51,0,0,0,31,12,0,0,192,0,0,1,0,168,703,0,0,1,0,1,1,467,0,0,1,0
16,1,1,39,0,0,0,31,12,0,0,120,0,0,1,0,12,950,0,0,1,0,1,1,240,0,0,1,0
6,1,0,42,0,0,0,24,20,0,0,360,0,0,0,0,240,24,0,0,1,0,1,1,540,0,1,1,0
55,1,3,49,0,0,0,31,18,0,2,60,0,0,0,0,36,525,0,0,1,0,1,1,636,0,0,1,0
25,1,0,20,0,0,1,50,28,0,0,240,0,0,1,0,12,999,0,0,1,0,1,1,390,0,0,1,1
55,1,1,44,0,0,0,50,20,0,2,84,0,0,0,0,36,712,0,0,1,0,1,1,570,0,0,1,0
25,0,0,22,0,0,0,31,8,0,0,264,0,0,0,0,12,22,0,0,1,0,1,1,800,0,0,1,0
2,1,0,32,0,0,1,31,12,0,0,372,0,0,0,0,0,79,0,0,1,0,1,1,350,0,0,1,0
22,1,1,42,0,0,0,50,12,0,0,240,0,0,1,0,12,999,0,0,1,0,1,1,800,0,0,1,0
17,1,0,25,0,0,0,31,28,0,1,300,0,0,1,0,72,131,0,0,1,0,1,1,278,0,0,1,1
18,1,3,74,0,0,1,50,18,0,2,12,0,0,1,0,0,13,0,0,1,0,1,1,180,0,0,1,0
20,1,0,60,0,0,0,31,8,0,2,12,0,0,1,0,384,704,0,0,1,0,1,1,1549,0,0,1,0
23,1,0,47,0,0,0,31,12,0,0,216,0,0,1,0,0,165,0,0,1,0,1,1,400,0,0,1,0
25,1,0,37,0,0,0,31,12,0,2,12,0,0,1,0,12,130,0,0,1,0,1,1,252,0,0,1,0
19,1,1,39,0,0,0,31,8,0,0,444,0,0,1,0,12,725,0,0,1,0,1,1,1400,0,1,1,0
3,1,1,34,0,0,1,50,25,0,0,180,0,0,0,0,12,653,0,0,1,0,1,1,280,0,0,1,1
18,1,0,18,0,0,0,23,9,0,0,204,0,0,1,0,0,950,0,0,1,0,1,1,300,0,0,1,0
25,1,0,34,0,0,0,31,12,0,0,408,0,0,1,0,96,131,0,0,1,0,1,1,300,0,0,1,0
20,1,0,55,0,0,0,31,18,0,0,648,0,0,0,0,312,713,0,0,1,0,1,1,1435,0,0,1,0
22,1,1,48,0,0,0,50,25,0,0,300,0,0,1,0,36,999,900,0,1,0,1,1,0,0,0,1,0
20,1,0,23,0,0,0,50,23,0,0,276,0,0,0,0,0,801,0,0,1,0,1,1,262,0,0,1,0
9,1,0,21,0,0,0,5,3,0,1,96,0,0,0,0,24,35,0,0,1,0,1,1,270,0,0,1,0
15,1,0,19,0,0,0,31,12,0,0,228,0,0,0,0,0,654,0,0,1,0,1,1,306,0,0,1,0
13,0,0,20,0,0,0,31,18,0,2,12,0,0,0,0,12,123,0,0,1,0,1,1,250,0,0,1,0
2,1,0,32,0,0,0,31,23,0,0,12,0,0,1,0,120,950,0,0,1,0,1,1,430,0,0,1,0
17,0,0,20,0,0,0,31,28,0,1,240,0,0,0,0,12,213,0,0,1,0,1,1,200,0,0,1,0
23,1,0,31,0,0,0,31,3,0,0,48,0,0,0,0,156,999,0,0,1,0,1,1,2184,0,1,1,0
23,0,1,64,0,0,1,50,3,0,4,12,0,0,1,0,0,13,0,0,1,0,1,1,2000,0,1,1,0
15,0,0,23,0,0,0,31,12,0,0,252,0,0,0,0,0,999,0,0,1,0,1,1,1739,0,1,1,0
66,1,0,36,0,0,0,31,12,0,0,432,0,0,1,0,36,38,0,0,1,0,1,1,600,0,0,1,0
22,1,1,49,0,0,0,31,12,0,0,360,0,0,0,0,0,801,0,0,1,0,1,1,230,0,0,1,0
23,1,0,45,0,0,0,31,12,0,0,48,0,0,1,0,12,704,0,0,1,0,1,1,3609,0,2,1,0
8,1,0,19,0,0,0,31,12,0,2,24,0,0,1,0,12,654,0,0,1,0,1,1,650,0,0,1,1
23,1,0,22,0,0,0,31,28,0,0,252,0,0,1,0,48,39,0,0,1,0,1,1,600,0,1,1,1
17,0,0,26,0,0,0,31,28,0,0,312,0,0,1,0,60,139,0,0,1,0,1,1,220,0,0,1,0
25,1,4,41,0,0,0,31,12,0,4,132,0,0,0,0,132,205,0,0,1,0,1,1,400,0,0,1,0
21,1,0,19,0,0,0,31,8,0,1,240,0,0,0,0,12,654,0,0,1,0,1,1,273,0,0,1,0
3,1,1,60,0,0,0,31,1,0,2,36,0,0,1,0,192,725,1600,0,1,0,1,1,400,0,0,1,0
1,1,1,22,0,0,0,50,25,0,0,264,0,0,1,0,96,703,0,0,1,0,1,1,180,0,0,1,1
15,1,3,62,0,0,0,31,20,0,0,480,0,0,1,0,108,704,0,0,1,0,1,1,3046,0,2,1,0
20,1,2,56,0,0,0,31,8,0,0,684,0,0,1,0,0,13,0,0,1,0,1,1,1408,0,0,1,0
3,0,1,66,0,0,0,31,12,0,0,288,0,0,1,0,60,13,0,0,1,0,1,1,732,0,0,1,0
25,1,2,41,0,0,0,31,12,0,0,360,0,0,1,0,12,205,0,0,1,0,1,1,500,0,0,1,0
55,1,0,45,0,0,0,50,12,0,0,264,0,0,0,0,36,853,0,0,1,0,1,1,813,0,0,1,0
16,1,0,47,0,0,1,31,12,0,0,60,0,0,1,0,0,999,0,0,1,0,1,1,0,0,0,1,0
66,0,0,23,0,0,0,31,18,0,2,12,0,0,0,0,84,46,0,0,1,0,1,1,343,0,0,1,1
21,0,4,65,0,0,0,31,18,0,0,192,0,0,1,0,0,13,0,0,1,0,1,1,570,0,0,1,0
19,1,0,55,0,0,0,31,8,0,0,120,0,0,1,0,0,703,0,0,1,0,1,1,269,0,0,1,1
12,1,0,19,0,0,0,31,3,0,1,228,0,0,1,0,0,165,0,0,1,0,1,1,350,0,0,1,1
23,0,0,38,0,0,0,31,18,0,2,36,0,0,0,0,72,713,0,0,1,0,1,1,576,0,1,1,0
24,1,1,34,0,0,0,31,12,0,0,408,0,0,1,0,72,950,0,0,1,0,1,1,350,0,0,1,0
3,0,1,22,0,0,1,50,28,0,0,60,0,0,0,0,60,999,0,0,1,0,1,1,220,0,0,1,0
21,1,1,21,0,0,0,31,1,0,4,36,0,0,0,0,36,707,0,0,1,0,1,1,370,0,0,1,0
5,1,1,42,0,0,0,5,28,0,0,48,0,0,1,0,0,950,0,0,1,0,1,1,180,0,0,1,0
22,0,1,26,0,0,0,31,8,0,0,48,0,0,1,0,60,79,0,0,1,0,1,1,520,0,1,1,0
5,1,0,18,0,0,0,23,28,0,1,216,0,0,0,0,0,40,0,0,1,0,1,1,180,0,0,1,0
1,1,0,18,0,0,0,31,18,0,2,48,0,0,0,0,12,999,0,0,1,0,1,1,280,0,0,1,1
17,1,1,44,0,0,0,31,12,0,0,240,0,0,1,0,36,950,0,0,1,0,1,1,600,0,0,1,0
12,0,1,52,0,0,0,31,12,0,0,60,0,0,1,0,0,13,0,0,1,0,1,1,356,0,0,1,0
25,1,1,39,0,0,0,31,18,0,0,168,0,0,0,0,12,999,700,0,1,0,1,1,302,0,0,1,0
15,1,0,37,0,0,0,31,12,0,0,120,0,0,1,0,0,999,0,0,1,0,1,1,441,0,0,1,0
16,0,0,26,0,0,0,31,1,0,1,312,0,0,1,0,84,60,0,0,1,0,1,1,220,0,0,1,0
2,1,1,47,0,0,0,31,20,0,0,240,0,0,0,0,72,113,0,0,1,0,1,1,800,0,0,1,1
25,0,4,40,0,0,0,31,8,0,0,120,0,0,0,0,120,312,0,0,1,0,1,1,500,0,0,1,0
16,0,1,45,0,0,0,31,18,0,0,240,0,0,1,0,108,522,0,0,1,0,1,1,760,0,0,1,0
55,1,4,37,0,0,0,31,18,0,0,108,0,0,1,0,24,950,0,0,1,0,1,1,300,0,0,1,0
12,1,1,40,0,0,1,31,18,0,2,48,0,0,1,0,0,950,0,0,1,0,1,1,650,0,0,1,0
23,1,0,21,0,0,0,31,20,0,1,216,0,0,1,1,12,732,0,0,1,0,1,1,226,0,0,1,0
22,1,1,25,0,0,0,31,12,0,2,36,0,0,1,0,96,113,0,0,1,0,1,1,1500,0,1,1,1
7,0,1,53,0,0,0,27,8,0,0,24,0,0,1,1,60,2,0,0,1,0,1,1,2500,0,0,1,0
24,1,0,23,0,0,1,31,20,0,4,120,0,0,1,0,36,165,0,0,1,0,1,1,200,0,0,1,0
24,1,1,52,0,0,0,31,12,0,0,624,0,0,1,0,72,704,0,0,1,0,1,1,327,0,0,1,0
55,1,3,62,0,0,0,31,18,0,0,276,0,0,1,0,276,703,0,0,1,0,1,1,306,0,0,1,0
17,1,0,22,0,0,0,31,6,0,0,96,0,0,1,0,12,999,0,0,1,0,1,1,250,0,0,1,1
66,0,0,20,0,0,0,23,12,0,2,12,0,0,0,0,12,38,0,0,1,0,1,1,400,0,0,1,0
19,1,1,38,0,0,0,31,25,0,0,120,0,0,1,0,12,950,0,0,1,0,1,1,300,0,0,1,0
23,0,1,33,0,0,0,31,12,0,0,12,0,0,0,0,12,999,0,0,1,0,1,1,300,0,0,1,0
22,0,0,23,0,0,1,50,12,0,0,48,0,0,0,0,12,110,0,0,1,0,1,1,246,0,1,1,0
18,0,1,49,0,0,0,23,20,0,0,180,0,0,0,0,36,60,0,0,1,0,1,1,300,0,0,1,0
25,1,1,25,0,0,0,31,18,0,0,120,0,0,1,0,120,950,0,0,1,0,1,1,1200,0,0,1,0
22,0,0,20,0,0,0,31,12,0,0,240,0,1,1,0,24,520,0,0,1,0,1,1,564,0,0,1,0
20,0,0,26,0,0,0,31,8,0,0,72,0,0,0,0,36,4,0,0,1,0,1,1,350,0,1,1,0
14,0,1,62,0,0,1,31,12,0,2,36,0,0,1,0,552,702,0,0,1,0,1,1,800,0,0,1,0
25,0,0,18,0,0,1,31,18,0,1,120,0,0,0,0,12,24,0,1,1,0,1,1,280,0,0,1,0
24,1,3,58,0,0,0,31,12,0,2,96,0,0,1,0,96,703,0,0,1,0,1,1,528,0,1,1,1
22,1,1,52,0,0,1,50,20,0,0,336,0,0,1,0,12,205,0,0,1,0,1,1,180,0,1,1,0
1,0,1,35,0,0,0,31,18,0,0,24,0,0,1,0,12,308,0,0,1,0,1,1,347,0,0,1,0
3,1,2,54,0,0,1,31,12,0,2,120,0,0,1,0,300,501,0,0,1,0,1,1,300,0,0,1,1
25,1,0,25,0,0,0,50,12,0,0,300,0,0,1,0,12,302,0,0,1,0,1,1,400,0,0,1,0
11,1,1,29,0,0,0,31,28,0,0,132,0,0,1,0,0,501,0,0,1,0,1,1,300,0,0,1,1
12,0,0,19,0,0,0,31,18,0,0,84,0,0,0,0,12,26,0,0,1,0,1,1,220,0,0,1,0
24,0,1,43,0,0,0,31,12,0,2,72,0,0,1,0,252,514,0,0,1,0,1,1,1224,0,1,1,0
17,1,3,40,0,0,1,50,23,0,0,492,0,0,1,0,120,703,0,0,1,0,1,1,180,0,0,1,0
55,1,3,61,0,0,0,31,8,0,0,384,0,0,1,0,192,13,0,0,1,0,1,1,9000,0,0,1,0
24,0,2,65,0,0,0,31,12,0,0,420,0,0,1,0,0,13,0,0,1,0,1,1,569,0,0,1,1
19,1,0,19,0,0,0,31,12,0,0,228,0,0,1,0,0,999,0,0,1,0,1,1,380,0,0,1,0
2,1,1,41,0,0,0,31,12,0,0,240,0,0,1,0,252,264,0,0,1,0,1,1,212,0,0,1,0
22,1,3,62,0,0,0,50,12,0,0,504,0,0,1,0,60,703,0,0,1,0,1,1,407,0,0,1,0
10,1,0,28,0,0,0,50,20,0,0,276,0,0,0,0,12,44,0,0,1,0,1,1,265,0,0,1,0
22,1,0,35,0,0,1,31,20,0,0,420,0,0,1,0,24,855,0,0,1,0,1,1,224,0,0,1,1
15,1,0,68,0,0,0,31,18,0,0,408,0,0,1,0,12,703,0,0,1,0,1,1,837,0,0,1,0
55,0,0,31,0,0,0,31,1,0,0,24,0,0,1,0,120,905,0,0,1,0,1,1,1047,0,0,1,0
25,0,1,45,0,0,0,50,20,0,0,204,0,0,0,0,204,954,0,0,1,0,1,1,300,0,1,1,0
22,1,4,24,0,0,1,50,25,0,0,48,0,0,1,0,36,713,0,0,1,0,1,1,300,0,0,1,0
17,0,3,55,0,0,0,31,8,0,0,144,0,0,1,0,48,13,0,0,1,0,1,1,506,0,0,1,0
15,0,0,25,0,0,0,31,18,0,1,288,0,0,0,0,24,514,0,0,1,0,1,1,700,0,0,1,0
25,0,0,24,0,0,0,31,12,0,1,72,0,0,1,0,0,202,0,0,1,0,1,1,800,0,0,1,0
15,1,0,22,0,0,0,50,28,0,1,264,0,0,1,0,0,999,0,0,1,0,1,1,250,0,0,1,1
23,1,4,41,0,0,0,31,8,0,0,240,0,0,0,0,252,262,0,0,1,0,1,1,464,0,1,1,0
22,0,0,25,0,0,0,31,25,0,0,60,0,0,0,0,12,999,0,0,1,0,1,1,222,0,0,1,0
12,0,0,21,0,0,0,31,12,0,1,72,0,0,0,0,84,26,0,0,1,0,1,1,520,0,0,1,0
55,1,1,33,0,0,1,50,18,0,0,180,0,0,1,0,120,950,0,0,1,0,1,1,500,0,0,1,1
23,1,2,42,0,0,0,31,28,0,4,12,0,0,0,0,12,713,0,0,1,0,1,1,1760,0,0,1,0
24,0,0,28,0,0,1,50,20,0,2,120,0,0,0,0,24,139,0,0,1,0,1,1,366,0,0,1,0
24,1,1,44,0,0,0,31,12,0,0,540,0,0,0,0,288,163,0,0,1,0,1,1,2400,0,2,1,0
22,1,1,58,0,0,1,50,28,0,0,408,0,0,1,0,360,165,0,0,1,0,1,1,660,0,0,1,0
24,0,0,23,0,0,0,31,25,2,4,24,0,0,1,0,12,218,0,0,1,0,1,1,292,0,0,1,0
1,1,0,36,0,0,0,50,12,0,0,432,0,0,0,0,72,205,0,0,1,0,1,1,220,0,0,1,0
3,0,0,19,0,0,0,31,20,0,2,120,0,0,1,0,48,950,0,0,1,0,1,1,200,0,0,1,0
19,1,1,40,0,0,0,31,18,0,0,120,0,0,1,0,0,999,0,0,1,0,1,1,1000,0,0,1,0
12,1,3,48,0,0,0,31,20,0,0,360,0,0,1,0,0,703,0,0,1,0,1,1,180,0,0,1,0
23,1,0,24,0,0,0,31,28,0,0,288,0,0,0,0,12,17,0,0,1,0,1,1,235,0,0,1,1
66,0,0,19,0,0,0,31,22,0,1,108,0,0,1,0,24,29,0,0,1,0,1,1,650,0,0,1,0
22,1,0,20,0,0,1,31,3,0,0,240,0,0,1,0,12,131,0,0,1,0,1,1,230,0,0,1,0
25,1,0,42,0,0,0,31,8,0,2,276,0,0,1,0,144,26,0,1,1,0,1,1,260,0,0,1,0
15,0,1,33,0,0,0,31,12,0,0,300,0,0,0,0,0,312,0,0,1,0,1,1,730,0,1,1,0
9,1,1,37,0,0,0,5,18,0,2,24,0,0,0,0,192,950,0,1,1,0,1,1,1000,0,0,1,0
55,0,1,56,0,0,0,31,28,0,0,312,0,0,0,0,360,508,0,0,1,0,1,1,900,0,0,1,0
1,1,0,35,0,0,0,31,12,0,1,360,0,0,0,0,156,150,0,0,1,0,1,1,311,0,0,1,0
25,0,0,18,0,0,0,31,23,0,0,60,0,0,0,0,24,999,0,0,1,0,1,1,950,0,0,1,0
7,1,1,59,0,0,0,5,12,0,0,360,0,0,1,0,120,13,500,0,1,0,1,1,501,0,0,1,0
11,1,0,26,0,0,0,31,18,0,0,48,0,0,1,0,12,950,0,0,1,0,1,1,300,0,0,1,0
22,0,1,40,0,0,0,31,18,0,0,120,0,0,1,0,36,863,0,0,1,0,1,1,715,0,2,1,0
4,1,1,35,0,0,0,31,20,0,0,180,0,0,1,0,0,950,900,0,1,0,1,1,226,0,0,1,0
22,1,1,54,0,0,0,31,18,0,0,384,0,0,1,0,48,13,0,0,1,0,1,1,400,0,0,1,0
12,0,0,22,0,0,1,31,20,0,1,264,0,0,1,0,24,39,0,0,1,0,1,1,257,0,0,1,1
17,1,0,55,0,0,0,31,12,0,0,60,0,0,1,0,36,999,0,0,1,0,1,1,220,0,0,1,0
7,1,0,46,0,0,0,27,12,0,2,12,0,0,1,0,288,953,0,0,1,0,1,1,650,0,0,1,0
23,1,1,44,0,0,0,31,18,0,0,36,0,0,0,0,48,713,0,0,1,0,1,1,776,0,0,1,0
11,1,0,25,0,0,0,31,20,0,0,240,0,0,0,0,24,717,0,1,1,0,1,1,4000,0,1,1,0
20,1,0,39,0,0,0,31,8,0,1,468,0,0,0,0,0,950,0,0,1,0,1,1,450,0,0,1,0
6,1,0,20,0,0,0,23,3,0,1,180,0,0,0,0,24,950,0,0,1,0,1,1,220,0,0,1,0
18,0,0,20,0,0,1,5,12,0,1,12,0,0,0,0,12,131,0,0,1,0,1,1,270,0,0,1,0
23,1,0,24,0,0,0,31,18,0,0,192,0,0,1,0,36,999,0,0,1,0,1,1,800,0,0,1,0
6,1,1,41,0,0,1,50,23,0,0,180,0,0,1,1,84,950,1700,0,1,0,1,1,600,0,0,1,1
25,0,1,28,0,0,0,50,23,0,0,60,0,0,1,0,60,136,0,0,1,0,1,1,600,0,0,1,0
25,0,0,33,0,0,0,50,12,0,0,384,0,0,1,0,0,908,0,0,1,0,1,1,1145,0,0,1,0
17,1,0,41,0,0,0,31,18,0,0,96,0,0,1,0,12,999,0,0,1,0,1,1,430,0,0,1,0
